ID,Treatment,Block,Plot,Quadrat,X,Y,Shrub,Compass,Distance,Year,Age,Size,Fert
D1.III.7.5.50.97,D1,III,7,5,50,97,NA,NA,NA,1998,2,11,3
D1.III.7.5.60.90,D1,III,7,5,60,90,NA,NA,NA,1998,NA,NA,NA
D1.III.7.5.73.29,D1,III,7,5,73,29,Cn,200,9,1998,NA,NA,NA
D1.III.7.5.75.97,D1,III,7,5,75,97,NA,NA,NA,1998,NA,NA,NA
D1.III.7.5.92.27,D1,III,7,5,92,27,Cn,230,1,1998,999,8,0
D1.III.7.5.96.47,D1,III,7,5,96,47,NA,NA,NA,1998,1,5,0
D1.III.7.6.0.13,D1,III,7,6,0,13,NA,NA,NA,1998,2,20,3
D1.III.7.6.4.21,D1,III,7,6,4,21,NA,NA,NA,1998,2,8,2
D1.III.7.6.5.0,D1,III,7,6,5,0,NA,NA,NA,1998,999,10,3
D1.III.7.6.5.57,D1,III,7,6,5,57,NA,NA,NA,1998,999,16,3
D1.III.7.6.5.73,D1,III,7,6,5,73,NA,NA,NA,1998,2,3,0
D1.III.7.6.9.77,D1,III,7,6,9,77,NA,NA,NA,1998,999,12,3
D1.III.7.6.15.20,D1,III,7,6,15,20,NA,NA,NA,1998,999,9,0
D1.III.7.6.15.39,D1,III,7,6,15,39,NA,NA,NA,1998,999,10,2
D1.III.7.6.15.86,D1,III,7,6,15,86,NA,NA,NA,1998,NA,NA,NA
D1.III.7.6.17.87,D1,III,7,6,17,87,NA,NA,NA,1998,NA,NA,NA
D1.III.7.6.19.87,D1,III,7,6,19,87,NA,NA,NA,1998,999,8,1
D1.III.7.6.21.48,D1,III,7,6,21,48,NA,NA,NA,1998,999,5,3
D1.III.7.6.23.98,D1,III,7,6,23,98,Cn,42,-5,1998,NA,NA,NA
D1.III.7.6.27.63,D1,III,7,6,27,63,NA,NA,NA,1998,999,5,1
D1.III.7.6.27.87,D1,III,7,6,27,87,NA,NA,NA,1998,999,10,3
D1.III.7.6.29.81,D1,III,7,6,29,81,NA,NA,NA,1998,999,13,1
D1.III.7.6.25.99,D1,III,7,6,25,99,NA,NA,NA,1998,NA,NA,NA
D1.III.7.6.30.47,D1,III,7,6,30,47,NA,NA,NA,1998,2,5,3
D1.III.7.6.32.35,D1,III,7,6,32,35,NA,NA,NA,1998,NA,NA,NA
D1.III.7.6.33.68,D1,III,7,6,33,68,NA,NA,NA,1998,2,3,0
D1.III.7.6.33.78,D1,III,7,6,33,78,NA,NA,NA,1998,2,5,1
D1.III.7.6.34.53,D1,III,7,6,34,53,NA,NA,NA,1998,2,3,0
D1.III.7.6.40.99,D1,III,7,6,40,99,NA,NA,NA,1998,NA,NA,NA
D1.III.7.6.43.68,D1,III,7,6,43,68,NA,NA,NA,1998,2,3,0
D1.III.7.6.46.61,D1,III,7,6,46,61,NA,NA,NA,1998,2,2,0
D1.III.7.6.49.28,D1,III,7,6,49,28,NA,NA,NA,1998,2,8,0
D1.III.7.6.50.81,D1,III,7,6,50,81,NA,NA,NA,1998,NA,NA,NA
D1.III.7.6.50.98,D1,III,7,6,50,98,NA,NA,NA,1998,2,10,2
D1.III.7.6.51.47,D1,III,7,6,51,47,NA,NA,NA,1998,999,19,4
D1.III.7.6.51.75,D1,III,7,6,51,75,NA,NA,NA,1998,999,8,0
D1.III.7.6.54.16,D1,III,7,6,54,16,NA,NA,NA,1998,999,11,3
D1.III.7.6.55.32,D1,III,7,6,55,32,NA,NA,NA,1998,999,20,3
D1.III.7.6.55.50,D1,III,7,6,55,50,NA,NA,NA,1998,999,13,5
D1.III.7.6.55.97,D1,III,7,6,55,97,NA,NA,NA,1998,NA,NA,NA
D1.III.7.6.68.0,D1,III,7,6,68,0,NA,NA,NA,1998,2,3,0
D1.III.7.6.69.63,D1,III,7,6,69,63,NA,NA,NA,1998,2,10,2
D1.III.7.6.70.71,D1,III,7,6,70,71,NA,NA,NA,1998,2,3,0
D1.III.7.6.73.69,D1,III,7,6,73,69,NA,NA,NA,1998,999,22,9
D1.III.7.6.75.88,D1,III,7,6,75,88,NA,NA,NA,1998,2,12,2
D1.III.7.6.81.16,D1,III,7,6,81,16,NA,NA,NA,1998,999,10,4
D1.III.7.6.84.56,D1,III,7,6,84,56,NA,NA,NA,1998,999,9,2
D1.III.7.6.86.39,D1,III,7,6,86,39,NA,NA,NA,1998,NA,NA,NA
D1.III.7.6.87.38,D1,III,7,6,87,38,NA,NA,NA,1998,NA,NA,NA
D1.III.7.6.88.58,D1,III,7,6,88,58,NA,NA,NA,1998,2,8,2
D1.III.7.6.89.6,D1,III,7,6,89,6,NA,NA,NA,1998,999,10,0
D1.III.7.6.93.84,D1,III,7,6,93,84,NA,NA,NA,1998,2,13,0
D1.III.7.6.98.27,D1,III,7,6,98,27,NA,NA,NA,1998,NA,NA,NA
D1.III.7.7.18.62,D1,III,7,7,18,62,At,300,-10,1998,999,21,4
D1.III.7.7.28.4,D1,III,7,7,28,4,NA,NA,NA,1998,2,7,0
D1.III.7.7.73.35,D1,III,7,7,73,35,Cn,240,4,1998,2,4,1
D1.III.7.7.85.43,D1,III,7,7,85,43,NA,NA,NA,1998,NA,NA,NA
D1.III.7.7.86.65,D1,III,7,7,86,65,NA,NA,NA,1998,2,12,4
D1.III.7.7.88.15,D1,III,7,7,88,15,NA,NA,NA,1998,NA,NA,NA
D1.III.7.7.96.32,D1,III,7,7,96,32,NA,NA,NA,1998,NA,NA,NA
D1.III.7.8.16.81,D1,III,7,8,16,81,Cn,210,-19,1998,2,8,0
D1.III.7.8.18.7,D1,III,7,8,18,7,NA,NA,NA,1998,NA,NA,NA
D1.III.7.8.27.2,D1,III,7,8,27,2,NA,NA,NA,1998,NA,NA,NA
D1.III.7.8.37.20,D1,III,7,8,37,20,Cn,90,-1,1998,NA,NA,NA
D1.III.7.8.62.63,D1,III,7,8,62,63,Cn,70,-15,1998,1,1,0
D1.III.7.8.75.59,D1,III,7,8,75,59,Cn,40,-21,1998,1,1,0
D1.III.7.8.81.32,D1,III,7,8,81,32,NA,NA,NA,1998,NA,NA,NA
D1.III.7.8.83.64,D1,III,7,8,83,64,Cn,10,-12,1998,NA,NA,NA
D1.III.7.8.83.89,D1,III,7,8,83,89,NA,NA,NA,1998,NA,NA,NA
D1.III.7.8.84.56,D1,III,7,8,84,56,Cn,30,-8,1998,2,4,0
D1.III.7.8.86.9,D1,III,7,8,86,9,NA,NA,NA,1998,NA,NA,NA
D1.III.7.8.88.28,D1,III,7,8,88,28,NA,NA,NA,1998,NA,NA,NA
D1.III.7.8.89.23,D1,III,7,8,89,23,NA,NA,NA,1998,NA,NA,NA
D1.III.7.8.97.32,D1,III,7,8,97,32,Cn,0,-1,1998,NA,NA,NA
D1.III.7.9.2.95,D1,III,7,9,2,95,At,104,0,1998,NA,NA,NA
D1.III.7.9.3.27,D1,III,7,9,3,27,NA,NA,NA,1998,999,17,8
D1.III.7.9.3.37,D1,III,7,9,3,37,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.3.37,D1,III,7,9,3,37,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.8.32,D1,III,7,9,8,32,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.10.95,D1,III,7,9,10,95,At,104,0,1998,NA,NA,NA
D1.III.7.9.13.55,D1,III,7,9,13,55,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.15.20,D1,III,7,9,15,20,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.15.90,D1,III,7,9,15,90,NA,NA,NA,1998,999,9,5
D1.III.7.9.15.99,D1,III,7,9,15,99,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.22.89,D1,III,7,9,22,89,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.25.87,D1,III,7,9,25,87,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.47.68,D1,III,7,9,47,68,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.70.93,D1,III,7,9,70,93,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.79.98,D1,III,7,9,79,98,NA,NA,NA,1998,2,6,3
D1.III.7.9.80.80,D1,III,7,9,80,80,NA,NA,NA,1998,999,3,1
D1.III.7.9.81.72,D1,III,7,9,81,72,NA,NA,NA,1998,2,6,1
D1.III.7.9.87.61,D1,III,7,9,87,61,NA,NA,NA,1998,999,6,1
D1.III.7.9.89.52,D1,III,7,9,89,52,NA,NA,NA,1998,NA,NA,NA
D1.III.7.9.92.66,D1,III,7,9,92,66,NA,NA,NA,1998,2,9,2
D1.III.7.10.9.45,D1,III,7,10,9,45,NA,NA,NA,1998,2,9,0
D1.III.7.10.17.12,D1,III,7,10,17,12,NA,NA,NA,1998,2,18,3
D1.III.7.10.43.79,D1,III,7,10,43,79,Cn,90,-9,1998,2,9,1
D1.III.7.10.60.92,D1,III,7,10,60,92,NA,NA,NA,1998,999,4,1
D1.III.7.10.70.35,D1,III,7,10,70,35,NA,NA,NA,1998,2,4,1
D1.III.7.10.74.68,D1,III,7,10,74,68,NA,NA,NA,1998,999,5,2
D1.III.7.10.75.17,D1,III,7,10,75,17,NA,NA,NA,1998,NA,NA,NA
D1.III.7.10.82.70,D1,III,7,10,82,70,NA,NA,NA,1998,999,9,1
D1.III.7.10.85.1,D1,III,7,10,85,1,NA,NA,NA,1998,NA,NA,NA
D1.III.7.10.86.47,D1,III,7,10,86,47,NA,NA,NA,1998,2,4,0
D1.III.7.10.90.18,D1,III,7,10,90,18,NA,NA,NA,1998,999,6,1
D1.III.7.10.94.51,D1,III,7,10,94,51,NA,NA,NA,1998,999,4,1
D1.III.7.10.96.7,D1,III,7,10,96,7,NA,NA,NA,1998,999,12,1
D1.III.7.10.98.29,D1,III,7,10,98,29,Cn,270,-3,1998,999,6,2
D1.III.7.11.6.20,D1,III,7,11,6,20,NA,NA,NA,1998,999,16,7
D1.III.7.11.14.62,D1,III,7,11,14,62,NA,NA,NA,1998,999,15,6
D1.III.7.11.26.23,D1,III,7,11,26,23,NA,NA,NA,1998,1,5,0
D1.III.7.11.28.26,D1,III,7,11,28,26,NA,NA,NA,1998,999,11,0
D1.III.7.11.35.31,D1,III,7,11,35,31,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.37.3,D1,III,7,11,37,3,NA,NA,NA,1998,999,1,7
D1.III.7.11.42.52,D1,III,7,11,42,52,NA,NA,NA,1998,999,11,2
D1.III.7.11.48.4,D1,III,7,11,48,4,NA,NA,NA,1998,2,4,4
D1.III.7.11.48.19,D1,III,7,11,48,19,NA,NA,NA,1998,999,7,2
D1.III.7.11.48.75,D1,III,7,11,48,75,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.49.20,D1,III,7,11,49,20,At,144,5,1998,NA,NA,NA
D1.III.7.11.49.62,D1,III,7,11,49,62,At,200,5,1998,NA,NA,NA
D1.III.7.11.50.32,D1,III,7,11,50,32,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.51.62,D1,III,7,11,51,62,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.51.92,D1,III,7,11,51,92,NA,NA,NA,1998,1,2,0
D1.III.7.11.54.94,D1,III,7,11,54,94,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.58.61,D1,III,7,11,58,61,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.58.88,D1,III,7,11,58,88,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.60.92,D1,III,7,11,60,92,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.62.0,D1,III,7,11,62,0,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.64.55,D1,III,7,11,64,55,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.64.86,D1,III,7,11,64,86,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.67.63,D1,III,7,11,67,63,At,259,5,1998,1,2,0
D1.III.7.11.69.89,D1,III,7,11,69,89,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.70.64,D1,III,7,11,70,64,NA,NA,NA,1998,2,10,0
D1.III.7.11.71.89,D1,III,7,11,71,89,NA,NA,NA,1998,999,8,3
D1.III.7.11.72.95,D1,III,7,11,72,95,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.73.53,D1,III,7,11,73,53,NA,NA,NA,1998,NA,NA,NA
D1.III.7.11.75.61,D1,III,7,11,75,61,At,250,5,1998,NA,NA,NA
D1.III.7.11.78.67,D1,III,7,11,78,67,NA,NA,NA,1998,999,8,3
D1.III.7.11.88.55,D1,III,7,11,88,55,At,300,8,1998,NA,NA,NA
D1.III.7.11.95.29,D1,III,7,11,95,29,At,0,2,1998,NA,NA,NA
D1.III.7.11.99.0,D1,III,7,11,99,0,At,66,0,1998,NA,NA,NA
D1.III.7.12.0.52,D1,III,7,12,0,52,NA,NA,NA,1998,2,4,1
D1.III.7.12.0.74,D1,III,7,12,0,74,At,200,2,1998,NA,NA,NA
D1.III.7.12.17.73,D1,III,7,12,17,73,NA,NA,NA,1998,2,5,0
D1.III.7.12.22.69,D1,III,7,12,22,69,NA,NA,NA,1998,NA,NA,NA
D1.III.7.12.23.24,D1,III,7,12,23,24,NA,NA,NA,1998,NA,NA,NA
D1.III.7.12.24.64,D1,III,7,12,24,64,NA,NA,NA,1998,2,9,1
D1.III.7.12.34.61,D1,III,7,12,34,61,NA,NA,NA,1998,NA,NA,NA
D1.III.7.12.62.5,D1,III,7,12,62,5,NA,NA,NA,1998,1,9,4
D1.III.7.12.78.46,D1,III,7,12,78,46,NA,NA,NA,1998,NA,NA,NA
D1.III.7.12.78.82,D1,III,7,12,78,82,NA,NA,NA,1998,NA,NA,NA
D1.III.7.12.81.96,D1,III,7,12,81,96,NA,NA,NA,1998,2,2,2
D1.III.7.12.83.9,D1,III,7,12,83,9,NA,NA,NA,1998,999,3,1
D1.III.7.12.99.14,D1,III,7,12,99,14,NA,NA,NA,1998,999,6,2
D1.III.7.13.3.80,D1,III,7,13,3,80,Cn,210,-1,1998,2,6,0
D1.III.7.13.9.97,D1,III,7,13,9,97,Cn,240,4,1998,2,5,0
D1.III.7.13.15.72,D1,III,7,13,15,72,Cn,240,-7,1998,2,7,1
D1.III.7.13.16.5,D1,III,7,13,16,5,NA,NA,NA,1998,NA,NA,NA
D1.III.7.13.19.81,D1,III,7,13,19,81,Cn,260,-4,1998,999,7,3
D1.III.7.13.27.0,D1,III,7,13,27,0,Cn,70,-12,1998,999,5,1
D1.III.7.13.30.70,D1,III,7,13,30,70,NA,NA,NA,1998,NA,NA,NA
D1.III.7.13.39.88,D1,III,7,13,39,88,Cn,280,10,1998,999,12,1
D1.III.7.13.41.66,D1,III,7,13,41,66,Cn,300,-10,1998,NA,NA,NA
D1.III.7.13.42.12,D1,III,7,13,42,12,Cn,20,-6,1998,NA,NA,NA
D1.III.7.13.42.68,D1,III,7,13,42,68,Cn,300,-10,1998,NA,NA,NA
D1.III.7.13.43.66,D1,III,7,13,43,66,Cn,300,-10,1998,NA,NA,NA
D1.III.7.13.46.22,D1,III,7,13,46,22,Cn,350,-6,1998,1,1,0
D1.III.7.13.47.78,D1,III,7,13,47,78,Cn,300,9,1998,NA,NA,NA
D1.III.7.13.49.39,D1,III,7,13,49,39,Cn,320,-4,1998,NA,NA,NA
D1.III.7.13.53.68,D1,III,7,13,53,68,Cn,320,0,1998,999,2,1
D1.III.7.13.53.77,D1,III,7,13,53,77,NA,NA,NA,1998,999,8,1
D1.III.7.13.60.69,D1,III,7,13,60,69,NA,NA,NA,1998,2,9,0
D1.III.7.13.61.77,D1,III,7,13,61,77,NA,NA,NA,1998,2,5,0
D1.III.7.13.62.84,D1,III,7,13,62,84,NA,NA,NA,1998,NA,NA,NA
D1.III.7.13.63.95,D1,III,7,13,63,95,NA,NA,NA,1998,2,7,1
D1.III.7.13.95.19,D1,III,7,13,95,19,NA,NA,NA,1998,1,2,1
D1.III.7.13.97.13,D1,III,7,13,97,13,NA,NA,NA,1998,1,5,0
D1.III.7.13.100.75,D1,III,7,13,100,75,Cn,220,-7,1998,999,4,0
D1.IV.12.1.5.5,D1,IV,12,1,5,5,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.1.10.62,D1,IV,12,1,10,62,NA,NA,NA,1998,999,10,0
D1.IV.12.1.23.77,D1,IV,12,1,23,77,At/Cn,220,6,1998,2,6,0
D1.IV.12.1.28.29,D1,IV,12,1,28,29,At,320,-5,1998,2,8,1
D1.IV.12.1.31.89,D1,IV,12,1,31,89,At,220,6,1998,999,26,6
D1.IV.12.1.33.99,D1,IV,12,1,33,99,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.1.50.92,D1,IV,12,1,50,92,Cn,270,-15,1998,2,4,0
D1.IV.12.1.65.13,D1,IV,12,1,65,13,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.1.72.10,D1,IV,12,1,72,10,NA,NA,NA,1998,2,1,0
D1.IV.12.1.74.25,D1,IV,12,1,74,25,Cn,75,10,1998,2,5,0
D1.IV.12.1.76.15,D1,IV,12,1,76,15,NA,NA,NA,1998,2,11,0
D1.IV.12.1.80.1,D1,IV,12,1,80,1,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.1.90.31,D1,IV,12,1,90,31,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.1.92.24,D1,IV,12,1,92,24,NA,NA,NA,1998,2,9,0
D1.IV.12.1.96.24,D1,IV,12,1,96,24,Cn,120,0,1998,NA,NA,NA
D1.IV.12.4.0.24,D1,IV,12,4,0,24,NA,NA,NA,1998,999,5,2
D1.IV.12.4.2.3,D1,IV,12,4,2,3,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.4.10.13,D1,IV,12,4,10,13,NA,NA,NA,1998,999,8,3
D1.IV.12.4.20.16,D1,IV,12,4,20,16,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.4.70.0,D1,IV,12,4,70,0,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.4.72.91,D1,IV,12,4,72,91,NA,NA,NA,1998,1,1,0
D1.IV.12.4.75.87,D1,IV,12,4,75,87,NA,NA,NA,1998,1,4,0
D1.IV.12.4.77.95,D1,IV,12,4,77,95,NA,NA,NA,1998,2,4,0
D1.IV.12.4.79.42,D1,IV,12,4,79,42,NA,NA,NA,1998,999,32,3
D1.IV.12.4.80.7,D1,IV,12,4,80,7,NA,NA,NA,1998,999,46,10
D1.IV.12.4.83.0,D1,IV,12,4,83,0,NA,NA,NA,1998,2,11,1
D1.IV.12.4.84.80,D1,IV,12,4,84,80,NA,NA,NA,1998,2,16,2
D1.IV.12.4.86.57,D1,IV,12,4,86,57,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.4.86.70,D1,IV,12,4,86,70,NA,NA,NA,1998,999,12,2
D1.IV.12.4.88.41,D1,IV,12,4,88,41,NA,NA,NA,1998,1,9,0
D1.IV.12.4.89.13,D1,IV,12,4,89,13,NA,NA,NA,1998,999,24,0
D1.IV.12.4.90.3,D1,IV,12,4,90,3,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.4.92.81,D1,IV,12,4,92,81,NA,NA,NA,1998,1,4,0
D1.IV.12.4.94.19,D1,IV,12,4,94,19,NA,NA,NA,1998,999,9,0
D1.IV.12.4.96.53,D1,IV,12,4,96,53,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.4.97.11,D1,IV,12,4,97,11,NA,NA,NA,1998,2,3,0
D1.IV.12.4.97.35,D1,IV,12,4,97,35,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.4.97.47,D1,IV,12,4,97,47,NA,NA,NA,1998,999,16,4
D1.IV.12.5.20.20,D1,IV,12,5,20,20,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.5.57.99,D1,IV,12,5,57,99,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.5.60.15,D1,IV,12,5,60,15,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.5.82.0,D1,IV,12,5,82,0,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.5.87.83,D1,IV,12,5,87,83,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.5.99.70,D1,IV,12,5,99,70,At,258,0,1998,NA,NA,NA
D1.IV.12.6.10.54,D1,IV,12,6,10,54,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.6.57.48,D1,IV,12,6,57,48,NA,NA,NA,1998,999,11,4
D1.IV.12.6.57.71,D1,IV,12,6,57,71,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.6.58.84,D1,IV,12,6,58,84,NA,NA,NA,1998,999,4,0
D1.IV.12.6.60.76,D1,IV,12,6,60,76,NA,NA,NA,1998,999,6,4
D1.IV.12.6.61.80,D1,IV,12,6,61,80,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.6.62.74,D1,IV,12,6,62,74,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.6.64.0,D1,IV,12,6,64,0,NA,NA,NA,1998,999,14,2
D1.IV.12.6.65.77,D1,IV,12,6,65,77,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.6.67.85,D1,IV,12,6,67,85,NA,NA,NA,1998,2,7,0
D1.IV.12.6.73.78,D1,IV,12,6,73,78,NA,NA,NA,1998,999,68,1
D1.IV.12.6.77.66,D1,IV,12,6,77,66,NA,NA,NA,1998,999,15,6
D1.IV.12.6.80.89,D1,IV,12,6,80,89,NA,NA,NA,1998,999,5,2
D1.IV.12.6.90.68,D1,IV,12,6,90,68,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.6.100.95,D1,IV,12,6,100,95,NA,NA,NA,1998,1,1,0
D1.IV.12.8.18.60,D1,IV,12,8,18,60,At,130,-8,1998,NA,NA,NA
D1.IV.12.8.18.71,D1,IV,12,8,18,71,NA,NA,NA,1998,999,24,3
D1.IV.12.8.21.25,D1,IV,12,8,21,25,NA,NA,NA,1998,999,20,3
D1.IV.12.8.28.43,D1,IV,12,8,28,43,NA,NA,NA,1998,999,11,3
D1.IV.12.8.37.43,D1,IV,12,8,37,43,NA,NA,NA,1998,999,7,1
D1.IV.12.8.43.8,D1,IV,12,8,43,8,NA,NA,NA,1998,999,8,1
D1.IV.12.8.45.26,D1,IV,12,8,45,26,NA,NA,NA,1998,999,9,4
D1.IV.12.8.46.84,D1,IV,12,8,46,84,Cn,220,-7,1998,2,13,1
D1.IV.12.8.52.6,D1,IV,12,8,52,6,NA,NA,NA,1998,999,5,0
D1.IV.12.8.52.22,D1,IV,12,8,52,22,NA,NA,NA,1998,2,1,0
D1.IV.12.8.54.13,D1,IV,12,8,54,13,NA,NA,NA,1998,999,9,0
D1.IV.12.8.59.11,D1,IV,12,8,59,11,NA,NA,NA,1998,2,2,0
D1.IV.12.8.60.50,D1,IV,12,8,60,50,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.8.63.19,D1,IV,12,8,63,19,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.8.63.56,D1,IV,12,8,63,56,NA,NA,NA,1998,999,5,0
D1.IV.12.8.64.15,D1,IV,12,8,64,15,NA,NA,NA,1998,999,9,1
D1.IV.12.8.68.9,D1,IV,12,8,68,9,NA,NA,NA,1998,2,7,0
D1.IV.12.8.74.14,D1,IV,12,8,74,14,NA,NA,NA,1998,999,8,2
D1.IV.12.8.79.26,D1,IV,12,8,79,26,NA,NA,NA,1998,2,2,0
D1.IV.12.8.85.11,D1,IV,12,8,85,11,NA,NA,NA,1998,999,10,0
D1.IV.12.8.91.60,D1,IV,12,8,91,60,NA,NA,NA,1998,999,12,1
D1.IV.12.8.92.28,D1,IV,12,8,92,28,Cn,150,0,1998,2,3,0
D1.IV.12.8.92.83,D1,IV,12,8,92,83,NA,NA,NA,1998,999,5,0
D1.IV.12.8.98.49,D1,IV,12,8,98,49,NA,NA,NA,1998,999,8,3
D1.IV.12.8.99.39,D1,IV,12,8,99,39,Cn,280,-1,1998,2,3,0
D1.IV.12.8.99.64,D1,IV,12,8,99,64,NA,NA,NA,1998,999,8,3
D1.IV.12.8.99.50,D1,IV,12,8,99,50,Cn,280,-1,1998,1,1,0
D1.IV.12.9.27.49,D1,IV,12,9,27,49,NA,NA,NA,1998,999,19,3
D1.IV.12.9.30.37,D1,IV,12,9,30,37,At,234,-5,1998,NA,NA,NA
D1.IV.12.9.31.13,D1,IV,12,9,31,13,NA,NA,NA,1998,2,7,1
D1.IV.12.9.43.42,D1,IV,12,9,43,42,NA,NA,NA,1998,999,13,2
D1.IV.12.9.45.57,D1,IV,12,9,45,57,NA,NA,NA,1998,999,15,1
D1.IV.12.9.54.55,D1,IV,12,9,54,55,NA,NA,NA,1998,999,19,5
D1.IV.12.9.57.32,D1,IV,12,9,57,32,NA,NA,NA,1998,2,7,0
D1.IV.12.9.57.80,D1,IV,12,9,57,80,NA,NA,NA,1998,999,3,1
D1.IV.12.9.60.65,D1,IV,12,9,60,65,NA,NA,NA,1998,2,5,4
D1.IV.12.9.63.74,D1,IV,12,9,63,74,NA,NA,NA,1998,2,3,1
D1.IV.12.9.66.58,D1,IV,12,9,66,58,NA,NA,NA,1998,999,6,3
D1.IV.12.9.67.22,D1,IV,12,9,67,22,NA,NA,NA,1998,999,14,1
D1.IV.12.9.69.44,D1,IV,12,9,69,44,NA,NA,NA,1998,2,1,0
D1.IV.12.9.71.51,D1,IV,12,9,71,51,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.9.72.75,D1,IV,12,9,72,75,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.9.75.60,D1,IV,12,9,75,60,NA,NA,NA,1998,2,7,1
D1.IV.12.9.76.20,D1,IV,12,9,76,20,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.9.77.65,D1,IV,12,9,77,65,NA,NA,NA,1998,999,5,3
D1.IV.12.9.78.22,D1,IV,12,9,78,22,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.9.78.53,D1,IV,12,9,78,53,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.9.79.41,D1,IV,12,9,79,41,NA,NA,NA,1998,999,16,3
D1.IV.12.9.80.58,D1,IV,12,9,80,58,NA,NA,NA,1998,2,2,0
D1.IV.12.9.80.80,D1,IV,12,9,80,80,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.9.84.5,D1,IV,12,9,84,5,At,125,5,1998,NA,NA,NA
D1.IV.12.9.87.50,D1,IV,12,9,87,50,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.9.90.24,D1,IV,12,9,90,24,At,338,0,1998,NA,NA,NA
D1.IV.12.9.90.34,D1,IV,12,9,90,34,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.9.92.79,D1,IV,12,9,92,79,NA,NA,NA,1998,999,25,9
D1.IV.12.9.94.68,D1,IV,12,9,94,68,NA,NA,NA,1998,999,21,10
D1.IV.12.9.95.54,D1,IV,12,9,95,54,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.9.99.7,D1,IV,12,9,99,7,At,120,0,1998,NA,NA,NA
D1.IV.12.10.8.8,D1,IV,12,10,8,8,NA,NA,NA,1998,999,18,5
D1.IV.12.10.38.28,D1,IV,12,10,38,28,NA,NA,NA,1998,999,11,2
D1.IV.12.10.40.80,D1,IV,12,10,40,80,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.10.42.8,D1,IV,12,10,42,8,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.10.55.38,D1,IV,12,10,55,38,NA,NA,NA,1998,999,26,11
D1.IV.12.10.55.84,D1,IV,12,10,55,84,NA,NA,NA,1998,NA,NA,NA
D1.IV.12.10.58.25,D1,IV,12,10,58,25,NA,NA,NA,1998,999,35,11
D1.IV.12.10.69.40,D1,IV,12,10,69,40,NA,NA,NA,1998,999,13,0
D1.IV.12.10.71.5,D1,IV,12,10,71,5,NA,NA,NA,1998,999,10,4
